"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Sex","Sex Code",Count,Population,Crude Rate
,"1999","1999","Colon and Rectum","21041-21052","Missouri","29","Female","F",1690,2860166,59.1
,"1999","1999","Colon and Rectum","21041-21052","Missouri","29","Male","M",1743,2701782,64.5
,"1999","1999","Colon and Rectum","21041-21052","Montana","30","Female","F",243,450543,53.9
,"1999","1999","Colon and Rectum","21041-21052","Montana","30","Male","M",284,446964,63.5
,"1999","1999","Colon and Rectum","21041-21052","Nebraska","31","Female","F",540,865531,62.4
,"1999","1999","Colon and Rectum","21041-21052","Nebraska","31","Male","M",560,839233,66.7
,"1999","1999","Colon and Rectum","21041-21052","Nevada","32","Female","F",392,949422,41.3
,"1999","1999","Colon and Rectum","21041-21052","Nevada","32","Male","M",508,985296,51.6
,"1999","1999","Colon and Rectum","21041-21052","New Hampshire","33","Female","F",334,621409,53.7
,"1999","1999","Colon and Rectum","21041-21052","New Hampshire","33","Male","M",311,600605,51.8
,"1999","1999","Colon and Rectum","21041-21052","New Jersey","34","Female","F",2715,4304271,63.1
,"1999","1999","Colon and Rectum","21041-21052","New Jersey","34","Male","M",2821,4055321,69.6
,"1999","1999","Colon and Rectum","21041-21052","New Mexico","35","Female","F",313,918661,34.1
,"1999","1999","Colon and Rectum","21041-21052","New Mexico","35","Male","M",427,889421,48.0
,"1999","1999","Colon and Rectum","21041-21052","New York","36","Female","F",6099,9777654,62.4
,"1999","1999","Colon and Rectum","21041-21052","New York","36","Male","M",5732,9105071,63.0
,"1999","1999","Colon and Rectum","21041-21052","North Carolina","37","Female","F",1974,4062710,48.6
,"1999","1999","Colon and Rectum","21041-21052","North Carolina","37","Male","M",1903,3886651,49.0
,"1999","1999","Colon and Rectum","21041-21052","North Dakota","38","Female","F",173,322617,53.6
,"1999","1999","Colon and Rectum","21041-21052","North Dakota","38","Male","M",221,321642,68.7
,"1999","1999","Colon and Rectum","21041-21052","Ohio","39","Female","F",3448,5835017,59.1
,"1999","1999","Colon and Rectum","21041-21052","Ohio","39","Male","M",3532,5500437,64.2
,"1999","1999","Colon and Rectum","21041-21052","Oklahoma","40","Female","F",913,1748783,52.2
,"1999","1999","Colon and Rectum","21041-21052","Oklahoma","40","Male","M",998,1688364,59.1
,"1999","1999","Colon and Rectum","21041-21052","Oregon","41","Female","F",979,1712226,57.2
,"1999","1999","Colon and Rectum","21041-21052","Oregon","41","Male","M",887,1681715,52.7
,"1999","1999","Colon and Rectum","21041-21052","Pennsylvania","42","Female","F",4583,6347064,72.2
,"1999","1999","Colon and Rectum","21041-21052","Pennsylvania","42","Male","M",4457,5916741,75.3
,"1999","1999","Colon and Rectum","21041-21052","Rhode Island","44","Female","F",430,540724,79.5
,"1999","1999","Colon and Rectum","21041-21052","Rhode Island","44","Male","M",354,499678,70.8
,"1999","1999","Colon and Rectum","21041-21052","South Carolina","45","Female","F",1003,2045606,49.0
,"1999","1999","Colon and Rectum","21041-21052","South Carolina","45","Male","M",1098,1929076,56.9
,"1999","1999","Colon and Rectum","21041-21052","South Dakota","46","Female","F",Missing,Missing,Missing
,"1999","1999","Colon and Rectum","21041-21052","South Dakota","46","Male","M",Missing,Missing,Missing
,"1999","1999","Colon and Rectum","21041-21052","Tennessee","47","Female","F",1327,2897466,45.8
,"1999","1999","Colon and Rectum","21041-21052","Tennessee","47","Male","M",1315,2741240,48.0
,"1999","1999","Colon and Rectum","21041-21052","Texas","48","Female","F",4153,10360202,40.1
,"1999","1999","Colon and Rectum","21041-21052","Texas","48","Male","M",4382,10198018,43.0
,"1999","1999","Colon and Rectum","21041-21052","Utah","49","Female","F",296,1100167,26.9
,"1999","1999","Colon and Rectum","21041-21052","Utah","49","Male","M",358,1103315,32.4
,"1999","1999","Colon and Rectum","21041-21052","Vermont","50","Female","F",199,308398,64.5
,"1999","1999","Colon and Rectum","21041-21052","Vermont","50","Male","M",170,296285,57.4
,"1999","1999","Colon and Rectum","21041-21052","Virginia","51","Female","F",1605,3569683,45.0
,"1999","1999","Colon and Rectum","21041-21052","Virginia","51","Male","M",1669,3430491,48.7
,"1999","1999","Colon and Rectum","21041-21052","Washington","53","Female","F",1349,2934901,46.0
,"1999","1999","Colon and Rectum","21041-21052","Washington","53","Male","M",1497,2907663,51.5
,"1999","1999","Colon and Rectum","21041-21052","West Virginia","54","Female","F",658,931809,70.6
,"1999","1999","Colon and Rectum","21041-21052","West Virginia","54","Male","M",662,879990,75.2
,"1999","1999","Colon and Rectum","21041-21052","Wisconsin","55","Female","F",1563,2701525,57.9
,"1999","1999","Colon and Rectum","21041-21052","Wisconsin","55","Male","M",1747,2631141,66.4
,"1999","1999","Colon and Rectum","21041-21052","Wyoming","56","Female","F",127,244518,51.9
,"1999","1999","Colon and Rectum","21041-21052","Wyoming","56","Male","M",140,247262,56.6
,"1999","1999","Colon and Rectum","21041-21052","Puerto Rico","72","Female","F",Missing,Missing,Missing
,"1999","1999","Colon and Rectum","21041-21052","Puerto Rico","72","Male","M",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","Alabama","01","Female","F",1159,2302835,50.3
,"2000","2000","Colon and Rectum","21041-21052","Alabama","01","Male","M",1146,2149338,53.3
,"2000","2000","Colon and Rectum","21041-21052","Alaska","02","Female","F",104,303213,34.3
,"2000","2000","Colon and Rectum","21041-21052","Alaska","02","Male","M",128,324750,39.4
,"2000","2000","Colon and Rectum","21041-21052","Arizona","04","Female","F",1136,2584579,44.0
,"2000","2000","Colon and Rectum","21041-21052","Arizona","04","Male","M",1373,2576007,53.3
,"2000","2000","Colon and Rectum","21041-21052","Arkansas","05","Female","F",685,1371015,50.0
,"2000","2000","Colon and Rectum","21041-21052","Arkansas","05","Male","M",767,1307573,58.7
,"2000","2000","Colon and Rectum","21041-21052","California","06","Female","F",7135,17050415,41.8
,"2000","2000","Colon and Rectum","21041-21052","California","06","Male","M",7388,16937562,43.6
,"2000","2000","Colon and Rectum","21041-21052","Colorado","08","Female","F",826,2147742,38.5
,"2000","2000","Colon and Rectum","21041-21052","Colorado","08","Male","M",904,2179179,41.5
,"2000","2000","Colon and Rectum","21041-21052","Connecticut","09","Female","F",1147,1759318,65.2
,"2000","2000","Colon and Rectum","21041-21052","Connecticut","09","Male","M",1119,1652459,67.7
,"2000","2000","Colon and Rectum","21041-21052","Delaware","10","Female","F",226,404447,55.9
,"2000","2000","Colon and Rectum","21041-21052","Delaware","10","Male","M",274,381926,71.7
,"2000","2000","Colon and Rectum","21041-21052","District of Columbia","11","Female","F",203,302643,67.1
,"2000","2000","Colon and Rectum","21041-21052","District of Columbia","11","Male","M",158,269403,58.6
,"2000","2000","Colon and Rectum","21041-21052","Florida","12","Female","F",5785,8217314,70.4
,"2000","2000","Colon and Rectum","21041-21052","Florida","12","Male","M",6307,7830201,80.5
,"2000","2000","Colon and Rectum","21041-21052","Georgia","13","Female","F",1755,4180233,42.0
,"2000","2000","Colon and Rectum","21041-21052","Georgia","13","Male","M",1816,4047070,44.9
,"2000","2000","Colon and Rectum","21041-21052","Hawaii","15","Female","F",265,603494,43.9
,"2000","2000","Colon and Rectum","21041-21052","Hawaii","15","Male","M",387,610025,63.4
,"2000","2000","Colon and Rectum","21041-21052","Idaho","16","Female","F",294,647984,45.4
,"2000","2000","Colon and Rectum","21041-21052","Idaho","16","Male","M",272,651446,41.8
,"2000","2000","Colon and Rectum","21041-21052","Illinois","17","Female","F",3639,6345277,57.3
,"2000","2000","Colon and Rectum","21041-21052","Illinois","17","Male","M",3695,6088884,60.7
,"2000","2000","Colon and Rectum","21041-21052","Indiana","18","Female","F",1670,3103169,53.8
,"2000","2000","Colon and Rectum","21041-21052","Indiana","18","Male","M",1793,2988697,60.0
,"2000","2000","Colon and Rectum","21041-21052","Iowa","19","Female","F",1099,1491775,73.7
,"2000","2000","Colon and Rectum","21041-21052","Iowa","19","Male","M",1017,1437292,70.8
,"2000","2000","Colon and Rectum","21041-21052","Kansas","20","Female","F",780,1362500,57.2
,"2000","2000","Colon and Rectum","21041-21052","Kansas","20","Male","M",776,1331181,58.3
,"2000","2000","Colon and Rectum","21041-21052","Kentucky","21","Female","F",1275,2069716,61.6
,"2000","2000","Colon and Rectum","21041-21052","Kentucky","21","Male","M",1225,1979305,61.9
,"2000","2000","Colon and Rectum","21041-21052","Louisiana","22","Female","F",1195,2306978,51.8
,"2000","2000","Colon and Rectum","21041-21052","Louisiana","22","Male","M",1347,2164907,62.2
,"2000","2000","Colon and Rectum","21041-21052","Maine","23","Female","F",474,655545,72.3
,"2000","2000","Colon and Rectum","21041-21052","Maine","23","Male","M",393,621527,63.2
,"2000","2000","Colon and Rectum","21041-21052","Maryland","24","Female","F",1378,2746031,50.2
,"2000","2000","Colon and Rectum","21041-21052","Maryland","24","Male","M",1444,2565003,56.3
,"2000","2000","Colon and Rectum","21041-21052","Massachusetts","25","Female","F",1986,3296245,60.3
,"2000","2000","Colon and Rectum","21041-21052","Massachusetts","25","Male","M",1849,3064859,60.3
,"2000","2000","Colon and Rectum","21041-21052","Michigan","26","Female","F",2666,5072182,52.6
,"2000","2000","Colon and Rectum","21041-21052","Michigan","26","Male","M",2706,4880268,55.4
,"2000","2000","Colon and Rectum","21041-21052","Minnesota","27","Female","F",1273,2490622,51.1
,"2000","2000","Colon and Rectum","21041-21052","Minnesota","27","Male","M",1277,2443070,52.3
,"2000","2000","Colon and Rectum","21041-21052","Mississippi","28","Female","F",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","Mississippi","28","Male","M",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","Missouri","29","Female","F",1834,2879787,63.7
,"2000","2000","Colon and Rectum","21041-21052","Missouri","29","Male","M",1711,2727498,62.7
,"2000","2000","Colon and Rectum","21041-21052","Montana","30","Female","F",248,453425,54.7
,"2000","2000","Colon and Rectum","21041-21052","Montana","30","Male","M",253,450348,56.2
,"2000","2000","Colon and Rectum","21041-21052","Nebraska","31","Female","F",563,868980,64.8
,"2000","2000","Colon and Rectum","21041-21052","Nebraska","31","Male","M",559,844840,66.2
,"2000","2000","Colon and Rectum","21041-21052","Nevada","32","Female","F",452,990315,45.6
,"2000","2000","Colon and Rectum","21041-21052","Nevada","32","Male","M",535,1028426,52.0
,"2000","2000","Colon and Rectum","21041-21052","New Hampshire","33","Female","F",320,630111,50.8
,"2000","2000","Colon and Rectum","21041-21052","New Hampshire","33","Male","M",346,609771,56.7
,"2000","2000","Colon and Rectum","21041-21052","New Jersey","34","Female","F",2789,4340112,64.3
,"2000","2000","Colon and Rectum","21041-21052","New Jersey","34","Male","M",2783,4090509,68.0
,"2000","2000","Colon and Rectum","21041-21052","New Mexico","35","Female","F",354,925624,38.2
,"2000","2000","Colon and Rectum","21041-21052","New Mexico","35","Male","M",398,895580,44.4
,"2000","2000","Colon and Rectum","21041-21052","New York","36","Female","F",6013,9842061,61.1
,"2000","2000","Colon and Rectum","21041-21052","New York","36","Male","M",5829,9159719,63.6
,"2000","2000","Colon and Rectum","21041-21052","North Carolina","37","Female","F",1988,4119034,48.3
,"2000","2000","Colon and Rectum","21041-21052","North Carolina","37","Male","M",2082,3962580,52.5
,"2000","2000","Colon and Rectum","21041-21052","North Dakota","38","Female","F",207,321555,64.4
,"2000","2000","Colon and Rectum","21041-21052","North Dakota","38","Male","M",188,320468,58.7
,"2000","2000","Colon and Rectum","21041-21052","Ohio","39","Female","F",3434,5845425,58.7
,"2000","2000","Colon and Rectum","21041-21052","Ohio","39","Male","M",3241,5518118,58.7
,"2000","2000","Colon and Rectum","21041-21052","Oklahoma","40","Female","F",968,1756493,55.1
,"2000","2000","Colon and Rectum","21041-21052","Oklahoma","40","Male","M",974,1697872,57.4
,"2000","2000","Colon and Rectum","21041-21052","Oregon","41","Female","F",898,1728647,51.9
,"2000","2000","Colon and Rectum","21041-21052","Oregon","41","Male","M",953,1701061,56.0
,"2000","2000","Colon and Rectum","21041-21052","Pennsylvania","42","Female","F",4400,6351999,69.3
,"2000","2000","Colon and Rectum","21041-21052","Pennsylvania","42","Male","M",4542,5932174,76.6
,"2000","2000","Colon and Rectum","21041-21052","Rhode Island","44","Female","F",346,545774,63.4
,"2000","2000","Colon and Rectum","21041-21052","Rhode Island","44","Male","M",386,504494,76.5
,"2000","2000","Colon and Rectum","21041-21052","South Carolina","45","Female","F",1046,2068627,50.6
,"2000","2000","Colon and Rectum","21041-21052","South Carolina","45","Male","M",1143,1955596,58.4
,"2000","2000","Colon and Rectum","21041-21052","South Dakota","46","Female","F",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","South Dakota","46","Male","M",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","Tennessee","47","Female","F",1338,2926133,45.7
,"2000","2000","Colon and Rectum","21041-21052","Tennessee","47","Male","M",1412,2777586,50.8
,"2000","2000","Colon and Rectum","21041-21052","Texas","48","Female","F",4216,10545156,40.0
,"2000","2000","Colon and Rectum","21041-21052","Texas","48","Male","M",4631,10399343,44.5
,"2000","2000","Colon and Rectum","21041-21052","Utah","49","Female","F",339,1119827,30.3
,"2000","2000","Colon and Rectum","21041-21052","Utah","49","Male","M",347,1124675,30.9
,"2000","2000","Colon and Rectum","21041-21052","Vermont","50","Female","F",188,310849,60.5
,"2000","2000","Colon and Rectum","21041-21052","Vermont","50","Male","M",157,298769,52.5
,"2000","2000","Colon and Rectum","21041-21052","Virginia","51","Female","F",1687,3619742,46.6
,"2000","2000","Colon and Rectum","21041-21052","Virginia","51","Male","M",1729,3486075,49.6
,"2000","2000","Colon and Rectum","21041-21052","Washington","53","Female","F",1356,2967734,45.7
,"2000","2000","Colon and Rectum","21041-21052","Washington","53","Male","M",1471,2942778,50.0
,"2000","2000","Colon and Rectum","21041-21052","West Virginia","54","Female","F",659,928269,71.0
,"2000","2000","Colon and Rectum","21041-21052","West Virginia","54","Male","M",657,878752,74.8
,"2000","2000","Colon and Rectum","21041-21052","Wisconsin","55","Female","F",1573,2719235,57.8
,"2000","2000","Colon and Rectum","21041-21052","Wisconsin","55","Male","M",1690,2654764,63.7
,"2000","2000","Colon and Rectum","21041-21052","Wyoming","56","Female","F",113,245584,46.0
,"2000","2000","Colon and Rectum","21041-21052","Wyoming","56","Male","M",113,248716,45.4
,"2000","2000","Colon and Rectum","21041-21052","Puerto Rico","72","Female","F",Missing,Missing,Missing
,"2000","2000","Colon and Rectum","21041-21052","Puerto Rico","72","Male","M",Missing,Missing,Missing
,"2001","2001","Colon and Rectum","21041-21052","Alabama","01","Female","F",1124,2309496,48.7
,"2001","2001","Colon and Rectum","21041-21052","Alabama","01","Male","M",1213,2158138,56.2
,"2001","2001","Colon and Rectum","21041-21052","Alaska","02","Female","F",110,305579,36.0
,"2001","2001","Colon and Rectum","21041-21052","Alaska","02","Male","M",129,328135,39.3
,"2001","2001","Colon and Rectum","21041-21052","Arizona","04","Female","F",1180,2641676,44.7
,"2001","2001","Colon and Rectum","21041-21052","Arizona","04","Male","M",1307,2631801,49.7
,"2001","2001","Colon and Rectum","21041-21052","Arkansas","05","Female","F",771,1376845,56.0
,"2001","2001","Colon and Rectum","21041-21052","Arkansas","05","Male","M",728,1314726,55.4
,"2001","2001","Colon and Rectum","21041-21052","California","06","Female","F",7082,17294223,41.0
,"2001","2001","Colon and Rectum","21041-21052","California","06","Male","M",7511,17185235,43.7
,"2001","2001","Colon and Rectum","21041-21052","Colorado","08","Female","F",827,2195705,37.7
,"2001","2001","Colon and Rectum","21041-21052","Colorado","08","Male","M",879,2229982,39.4
,"2001","2001","Colon and Rectum","21041-21052","Connecticut","09","Female","F",1119,1768959,63.3
,"2001","2001","Colon and Rectum","21041-21052","Connecticut","09","Male","M",1097,1663876,65.9
,"2001","2001","Colon and Rectum","21041-21052","Delaware","10","Female","F",240,409349,58.6
,"2001","2001","Colon and Rectum","21041-21052","Delaware","10","Male","M",240,386350,62.1
,"2001","2001","Colon and Rectum","21041-21052","District of Columbia","11","Female","F",176,303740,57.9
,"2001","2001","Colon and Rectum","21041-21052","District of Columbia","11","Male","M",145,270764,53.6
,"2001","2001","Colon and Rectum","21041-21052","Florida","12","Female","F",5725,8372776,68.4
,"2001","2001","Colon and Rectum","21041-21052","Florida","12","Male","M",6094,7984190,76.3
,"2001","2001","Colon and Rectum","21041-21052","Georgia","13","Female","F",1705,4256162,40.1
,"2001","2001","Colon and Rectum","21041-21052","Georgia","13","Male","M",1848,4120876,44.8
,"2001","2001","Colon and Rectum","21041-21052","Hawaii","15","Female","F",306,609189,50.2
,"2001","2001","Colon and Rectum","21041-21052","Hawaii","15","Male","M",379,616759,61.5
,"2001","2001","Colon and Rectum","21041-21052","Idaho","16","Female","F",276,658043,41.9
,"2001","2001","Colon and Rectum","21041-21052","Idaho","16","Male","M",279,661919,42.2
,"2001","2001","Colon and Rectum","21041-21052","Illinois","17","Female","F",3551,6370443,55.7
,"2001","2001","Colon and Rectum","21041-21052","Illinois","17","Male","M",3540,6118002,57.9
,"2001","2001","Colon and Rectum","21041-21052","Indiana","18","Female","F",1793,3120158,57.5
,"2001","2001","Colon and Rectum","21041-21052","Indiana","18","Male","M",1802,3007602,59.9
,"2001","2001","Colon and Rectum","21041-21052","Iowa","19","Female","F",1097,1492287,73.5
,"2001","2001","Colon and Rectum","21041-21052","Iowa","19","Male","M",1054,1439710,73.2
,"2001","2001","Colon and Rectum","21041-21052","Kansas","20","Female","F",706,1365966,51.7
,"2001","2001","Colon and Rectum","21041-21052","Kansas","20","Male","M",781,1336196,58.4
,"2001","2001","Colon and Rectum","21041-21052","Kentucky","21","Female","F",1259,2076871,60.6
,"2001","2001","Colon and Rectum","21041-21052","Kentucky","21","Male","M",1360,1991261,68.3
,"2001","2001","Colon and Rectum","21041-21052","Louisiana","22","Female","F",1223,2308063,53.0
,"2001","2001","Colon and Rectum","21041-21052","Louisiana","22","Male","M",1299,2169812,59.9
,"2001","2001","Colon and Rectum","21041-21052","Maine","23","Female","F",401,659657,60.8
,"2001","2001","Colon and Rectum","21041-21052","Maine","23","Male","M",414,626035,66.1
,"2001","2001","Colon and Rectum","21041-21052","Maryland","24","Female","F",1454,2779864,52.3
,"2001","2001","Colon and Rectum","21041-21052","Maryland","24","Male","M",1367,2594827,52.7
,"2001","2001","Colon and Rectum","21041-21052","Massachusetts","25","Female","F",2132,3312567,64.4
,"2001","2001","Colon and Rectum","21041-21052","Massachusetts","25","Male","M",2003,3085067,64.9
,"2001","2001","Colon and Rectum","21041-21052","Michigan","26","Female","F",2798,5089289,55.0
,"2001","2001","Colon and Rectum","21041-21052","Michigan","26","Male","M",2718,4901831,55.4
,"2001","2001","Colon and Rectum","21041-21052","Minnesota","27","Female","F",1237,2514149,49.2
,"2001","2001","Colon and Rectum","21041-21052","Minnesota","27","Male","M",1261,2468647,51.1
,"2001","2001","Colon and Rectum","21041-21052","Mississippi","28","Female","F",Missing,Missing,Missing
,"2001","2001","Colon and Rectum","21041-21052","Mississippi","28","Male","M",Missing,Missing,Missing
,"2001","2001","Colon and Rectum","21041-21052","Missouri","29","Female","F",1752,2895476,60.5
,"2001","2001","Colon and Rectum","21041-21052","Missouri","29","Male","M",1812,2745666,66.0
,"2001","2001","Colon and Rectum","21041-21052","Montana","30","Female","F",244,454683,53.7
,"2001","2001","Colon and Rectum","21041-21052","Montana","30","Male","M",304,452278,67.2
,"2001","2001","Colon and Rectum","21041-21052","Nebraska","31","Female","F",538,871208,61.8
,"2001","2001","Colon and Rectum","21041-21052","Nebraska","31","Male","M",540,848628,63.6
,"2001","2001","Colon and Rectum","21041-21052","Nevada","32","Female","F",450,1030850,43.7
,"2001","2001","Colon and Rectum","21041-21052","Nevada","32","Male","M",549,1067549,51.4
,"2001","2001","Colon and Rectum","21041-21052","New Hampshire","33","Female","F",351,637412,55.1
,"2001","2001","Colon and Rectum","21041-21052","New Hampshire","33","Male","M",374,618105,60.5
,"2001","2001","Colon and Rectum","21041-21052","New Jersey","34","Female","F",2855,4369932,65.3
,"2001","2001","Colon and Rectum","21041-21052","New Jersey","34","Male","M",2754,4122739,66.8
,"2001","2001","Colon and Rectum","21041-21052","New Mexico","35","Female","F",351,930387,37.7
,"2001","2001","Colon and Rectum","21041-21052","New Mexico","35","Male","M",407,901303,45.2
,"2001","2001","Colon and Rectum","21041-21052","New York","36","Female","F",5824,9878713,59.0
,"2001","2001","Colon and Rectum","21041-21052","New York","36","Male","M",5631,9204125,61.2
,"2001","2001","Colon and Rectum","21041-21052","North Carolina","37","Female","F",1973,4187317,47.1
,"2001","2001","Colon and Rectum","21041-21052","North Carolina","37","Male","M",1997,4022805,49.6
,"2001","2001","Colon and Rectum","21041-21052","North Dakota","38","Female","F",203,319787,63.5
,"2001","2001","Colon and Rectum","21041-21052","North Dakota","38","Male","M",221,319275,69.2
,"2001","2001","Colon and Rectum","21041-21052","Ohio","39","Female","F",3422,5853691,58.5
,"2001","2001","Colon and Rectum","21041-21052","Ohio","39","Male","M",3340,5533713,60.4
,"2001","2001","Colon and Rectum","21041-21052","Oklahoma","40","Female","F",949,1760052,53.9
,"2001","2001","Colon and Rectum","21041-21052","Oklahoma","40","Male","M",1009,1707048,59.1
,"2001","2001","Colon and Rectum","21041-21052","Oregon","41","Female","F",857,1747889,49.0
,"2001","2001","Colon and Rectum","21041-21052","Oregon","41","Male","M",914,1720048,53.1
,"2001","2001","Colon and Rectum","21041-21052","Pennsylvania","42","Female","F",4686,6354395,73.7
,"2001","2001","Colon and Rectum","21041-21052","Pennsylvania","42","Male","M",4511,5944575,75.9
,"2001","2001","Colon and Rectum","21041-21052","Rhode Island","44","Female","F",359,548974,65.4
,"2001","2001","Colon and Rectum","21041-21052","Rhode Island","44","Male","M",362,508168,71.2
,"2001","2001","Colon and Rectum","21041-21052","South Carolina","45","Female","F",1071,2089963,51.2
,"2001","2001","Colon and Rectum","21041-21052","South Carolina","45","Male","M",1117,1975032,56.6
,"2001","2001","Colon and Rectum","21041-21052","South Dakota","46","Female","F",239,381537,62.6
,"2001","2001","Colon and Rectum","21041-21052","South Dakota","46","Male","M",244,376435,64.8
,"2001","2001","Colon and Rectum","21041-21052","Tennessee","47","Female","F",1374,2948421,46.6
,"2001","2001","Colon and Rectum","21041-21052","Tennessee","47","Male","M",1379,2802368,49.2
,"2001","2001","Colon and Rectum","21041-21052","Texas","48","Female","F",4226,10731190,39.4
,"2001","2001","Colon and Rectum","21041-21052","Texas","48","Male","M",4787,10588432,45.2
,"2001","2001","Colon and Rectum","21041-21052","Utah","49","Female","F",295,1139182,25.9
,"2001","2001","Colon and Rectum","21041-21052","Utah","49","Male","M",333,1144533,29.1
,"2001","2001","Colon and Rectum","21041-21052","Vermont","50","Female","F",157,311779,50.4
,"2001","2001","Colon and Rectum","21041-21052","Vermont","50","Male","M",193,300444,64.2
,"2001","2001","Colon and Rectum","21041-21052","Virginia","51","Female","F",1663,3665386,45.4
,"2001","2001","Colon and Rectum","21041-21052","Virginia","51","Male","M",1692,3532976,47.9
